Иколлегацәа гылан икахәыцуа.	Коллеги встали в задумчивости.
Нас руаӡәы, реиҳаб иакәхарын, дакуа-дашьҭуа даацәажәеит:	Один из них, видимо, руководитель, просюсюкал:
Ажәакала, уаҵәы ашьыжь обком ахь дуԥхьоит.	Короче, велел завтра утром явиться в обком.
Убасгьы, ачача акәхап иижәуаз, аҭәа зегьы афҩы алаирчит, иҳәеит.	И сказал, что ты явно чачу пил, даже сено пропиталось ее запахом.
Шьахәла ижәуазар акәхап, иҳәеит».	"здорово пьет, наверное" — так он сказал».
Сҭаирхеит, алахша… сгәы ԥжәеит, схы ԥжәеит, аха иҟасҵарызи, дысзымшьит.	Ну, погиб я, что же ты со мной сделал, проклятый... подергался, подергался, но ведь не убивать же его.
Бӷажәбеи сареи знызаҵәык акәын ҳанеибабахьаз, еишәачарак аҿы.	Только раз встречался я с бгажба, на застолье.
Иусхәызи, сҵаауеит, сколнхара еицаҟьахь, иара иеиԥш амаҵура ду змоу?!	И чего его принесло, человека такой высокой должности, в мой задрипанный колхоз?!
Сара еиҳарк сзыцәшәоз араикомрааи араиисполкомрааи ракәын, бӷажәба ихаҭа са сахь дымҩахыҵуеит ҳәа иҟадаз!	Я больше боялся райкомовских и райисполкомовских, разве мог подумать, что сам михаил бгажба ко мне пожалует!
Аха ус идырлон	Да никогда!
уи – иаалырҟьаны дынулаҳауан.	Но вообще-то он умел выкидывать такие номера, неожиданно сваливаясь — как снег на голову — к такому вот маленькому человеку.
Аҭагылазаашьа зеиԥшраз еиликаарц иҭахын, сара мыжда.	Ситуация его интересовала, видите ли.
Ажәакала, адырҩаҽны ашьыжь, сшьапқәа сыҵаҟәало, обком ахь скылсит, бӷажәба дсыԥхьоит ҳәа.	Короче, на следующее утро, с дрожащими коленками, пришел я в обком — мол, бгажба меня вызвал.
Самырхуеит, ҽакалагьы ҟалашьа амаӡам: ԥсеилахараха, аколнхара ахантәаҩы аҽнычыбжьон ауатка иҽарганы, аҭәа иҽылажьны дыцәоуп.	Я был уверен, что дело мое конченое, обязательно снимут: во время уборки урожая председатель колхоза на сене дрыхнет, водки нажравшись, днем, при ясном солнце, а точнее — в самый полдень.
Сныҩналеит, аха ҳаӷеимышхара – сыбз сыхәлашәаны.	Вошел, но кто бы видел меня в этот момент — язык во рту не поворачивался.
Сара сыԥшуп, уажәымзар-уажәы иаацәыригоит, сынҟәыбасагьы сықәиҵоит ҳәа… иара иакәзар, егьҟамлазшәа, зынӡаск ҽакы даҿуп.	А я все жду: вот он сейчас налетит на меня — или вот сейчас… а он, как ни в чем не бывало, совсем о другом говорит.
Аҵыхәтәаны: шьҭа уца, уусқәа нагӡала.	А в конце: ну, иди теперь, делом займись.
– михаил темурович, уаҳа акгьы сашәҳәар шәҭахӡами?	— михаил темурович, больше ничего мне не скажете?
– ашә аҿы снеихьаны инҭыскааит сыбжьы.	— проблеял я уже у дверей.
– ааи, иуасҳәарц исҭахыз.	— да, вот еще что скажу.
Убухгалтер дысгәамԥхеит, излазбаз ала, дуаҩ ҽеим, даҽаџьара диага.	Не понравился мне твой бухгалтер, нехороший он человек, мне так показалось, переведи его куда-нибудь, подумай об этом.
Сара ахыкәаалеиԥш сындәылҟьеит обком, сышиашаз – аколнхарахь.	Я стрелой вылетел из обкома — и в колхоз.
Сшааиз еиԥш абухгалтер иасҳәеит: «уареи сареи аус ҳзеицуам, аҩыза».	Как только приехал, сразу выдал своему бухгалтеру: «мы не сработаемся, дружище».
Изларҳәо ала, фидель кастро аҟәа дыҟаӡамызт… дышԥаҟамыз, дыҟан.	Говорят, фидель кастро не был в сухуми... как не был — был.
Фидель пицунда дшыҟаз зегьы ирдыруеит, аха аҟәа?..	То, что фидель побывал в пицунде, всем известно, но в сухуми?..
Усҟан ҽакала иҟан, ҽа аамҭан, аамҭа бзиан.	Другое было время, другое; хорошее.
Хрушьчов кастро пицунда дааигеит.	Хрущёв привез кастро в пицунду.
Ҽнак урҭ лыхныҟа инарыԥхьеит.	Однажды их пригласили в лыхны.
Ҭамадас дыҟан, ҳәарада, бӷажәба.	Тамадой был, разумеется, бгажба.
Мжаванаӡегьы дрыцын.	Мжаванадзе тоже там был.
Иржәуан лыхнытәи аҩы ҟаԥшь.	Пили красное лыхненское вино.
Темурович аԥаҭхь ҽаанбзиала ҳәа фидель кастро изишьҭит.	С одним алаверды темурович отправил рог фиделю кастро.
Исгәалашәом, закә ныҳәаҿаз.	Не помню, что за тост был.
Катро ԥыҭк ижәхьан, аԥаҭхь мап ацәикит.	Кастро был уже хорошенько нагружен, ни за что не стал пить из рога.
Еергьҳәа зшьапы иқәгылаз хрушьчов, кубаа аҩыжәшьа рыздырӡом, иаажәг аԥаҭхь, сара изжәуеит иҳәан, гәдоуҭатәи араиком актәи амаӡаныҟәгаҩ дмитри хәарцкиа ицижәырц далгеит.	Хрущёв, который едва стоял на ногах, выступил: мне, мол, дайте, не умеют эти кубинцы пить — и попытался молодецки выпить рог на брудершафт с первым секретарем гудаутского райкома дмитрием хварцкия.
Аха уигьы илымшеит – хрушьчовгьы изҭамырцәит, абжа хәарцкиа иқәиҭәеит.	Но и хрущёву не удалось выпить до конца этот рог, и половину рога пролил на хварцкия.
Дмитри андреи-иԥа акостиум шкәакәа ишәын, аҩы ҟаԥшь анигәыдҭәала, дырхәны ашьа ихьшушәа дҟалеит.	Дмитрий андреевич был в белом чесучовом костюме, и вино закрасило в красный цвет всю его одежду.
Хрушьчов акьаҿ «украинка» ишәын, аиқәа шкәакәа ишьан.	Казалось, его ранили, он весь в крови... на хрущёве были рубашка «украинка» и белые же брюки.
Уигьы ашьа ихьшушәа дгылан.	Он тоже стал похож на окровавленного.
Рҩыџьагьы аҩы ҟаԥшь рхьыкәкәон.	Красное вино капало с них обоих.
Хрушьчов иаразнак пицундаҟа идачахь дыргеит.	Хрущёва его охрана тут же увезла в пицунду, на дачу.
Хварцкиагьы аҩныҟа дцеит, мжаванаӡегьы дцеит, аԥаҭхь нҭыркәкәаны ижәын, дцеит.	И хварцкия уехал домой, уехал и мжаванадзе, выпил тот рог и уехал.
Кастро даанхеит.	А кастро остался.
Уахынлан, асааҭ акы ҟалахьан.	Было час ночи.
Бӷажәба кастро дыхҭеикит: аҟәа умбаӡацт, уаала аҟәанӡа ҳцап, уи гавана еиԥшуп, арагьы иуԥылоит аколониалтә архитектура иатәу абаҟақәа, сааҭк аҩныҵҟа зегьы рбара ҳахьӡоит, уаҵәашьҭахь уцоит усгьы, аԥсны еиҭа уанбаанагои, ҳцап, ҳахәаԥшып, закә қалақь ссиру убап аҟәа!	Бгажба пристал к кастро: ты, мол, сухуми не видел, поедем — посмотришь, что за город, он похож на гавану, там у нас тоже есть памятники колониальной архитектуры, за час все осмотрим, ведь послезавтра уезжаешь, в абхазию еще когда попадешь, поедем — посмотришь, какой великий город сухуми!
Кастро дазааигеит, иазааигеит, акыр ишыуадаҩызгьы, цк аҟынтәи ицыз ахьчаҩцәагьы.	Уговорил кастро, уболтал и охрану из цк, а это было нелегким делом.
Асааҭ хԥа рахь аус ауаны аҟәа ҳааит, аԥшаҳәа ҳануп.	Начало третьего, и мы уже прогуливаемся по набережной сухуми.
Абаӷәаза аҟынтә адрамтеатр ахь ҳнеит.	От порта дошли до здания драмтеатра.
– нас иахуҳәаауеи, иқалақь бзиами аҟәа?	— ну что, ведь хороший город сухуми?
– аиашазы, иссируп, – иҳәеит фидель, ижакьа инацәақәа алшьуа.	— и правда, необыкновенный, — отвечает фидель, теребя бороду.
Ус атеатр аԥхьа иҟоу, агрифқәеи, агрифонқәеи, егьырҭ аҿаасҭақәеи зҭагылоу афонтан аҟынтәи, аҭынчра еилаго, игеит адаӷьқәа рыбжьы.	Вдруг неподалеку от театра, у фонтана с грифами, грифонами и прочими чудищами, в полночной тишине зазвучали голоса лягушек.
Афонтан аус ауӡом, ирцәоуп, убри аҟынтә адаӷьқәа рыбжьы уамашәа идууп, адунеи амҽханакит.	Фонтан выключен, не шумит, и поэтому кваканье летит аж до неба.
Сара иџьасшьеит: уа ахаангьы адаӷьқәа рыбжьы смаҳаӡацызт.	Я удивился: никогда раньше не слыхал там лягушек.
Ақалақь иахылаԥшуаз ишрыхәҭаз аус рзымуит, мамзар, уи агәҭаны адаӷьқәа рыбжьы гозма?!	Разумеется, плохо сработали службы бытового обслуживания, иначе разве звучало бы кваканье в центре города?!
Афонтан нап адкыламызт уаҩҵас.	Неухожен был фонтан.
ҳәарада, бӷажәбагьы асеиԥш дақәгәыӷуамызт, аха иаразнак ииҳәаша иԥшааит: арҭ ҷыдала ҳаззыҟоу, ҳазыгәдуу даӷьқәоуп, убри аҟынтә ақалақь иреиӷьу аҭыԥқәа рҿы иҳамоуп.	разумеется, бгажба тоже не ожидал встречи с лягушками, но не растерялся: это, мол, наша гордость, наши сакральные лягушки, и поэтому они у нас в самых достопримечательных местах живут.
Уаҟа исҳәон, амҵәыжәҩақәа еиҵыхны 2 метраки 80 сантиметреи иҟоуп ҳәа.	Я писал, что размах его крыльев был 2 метра 80 сантиметров.
Ҩ-мчыбжь рышьҭахь қарҭтәи газеҭк ианырҵеит ус: аԥсны иркит ашьауардын, уи амҵәыжәҩақәа еиҵыхны 4 метраки 80 сантиметреи иҟоуп.	Через две недели одна из тбилисских газет сообщила: в абхазии поймали орла, размах крыльев которого 4 метра 80 сантиметров.
Ари аинформациа вианор ԥачлиа москваҟа ишьҭит, ажурнал «адунеи акәшамыкәша» ахь.	Вианор пачулиа переслал эту информацию в москву, в журнал «вокруг света».
Аҟәа иааит аҳәаанырцәынтәи аҵарауаа – ажурнал «адунеи акәшамыкәша» ианыз адырраҭара иашьҭаланы.	На этот раз, и уже окончательно, размах крыльев орла «достиг» семи метров.
– рыцҳарас иҟалаз, ашьауардын ҳацәцеит, – илахь еиқәҵаны ираиҳәеит михаил темурович.	Иностранных специалистов встретили вианор панджович и михаил темурович.
Убасҵәҟа илахь еиқәҵаны, ари шҵабыргу шьақәирӷәӷәеит вианор панџьа-иԥагьы.	— к сожалению, орел у нас улетел, — с горестным видом сообщил им михаил темурович.
Нас панџьа-иԥа ҿааиҭит:	Столь же глубоко опечаленный вианор панджович подтвердил его слова.
– иҟалаз ҟалеит, аха еиҳагьы иџьашьахәу шәасҳәоит уажәы.	Затем панджович сказал иностранцам:
Абнауаҩы изкны узықәгәыӷша адырра ҳауит.	— зато у нас имеются достоверные данные о «снежном человеке».
Уи аӡиа риҵа азааигәара тәарҭас иман, убра џьара иԥсжырҭагьы ыҟоуп.	«снежный человек» обитал в окрестностях озера рица, и где-то там есть его захоронение.
Мызк аҩныҵҟа аҳәаанырцәтәи аҵарауааи вианор панџьа-иԥеи абнауаҩы ишьҭан, аха баша.	В течение месяца искали специалисты и вианор панджович могилу «снежного человека», но безрезультатно.
– ассир!	6.
– икьатеих ԥҵәо дыччон михаил тимурович.	Моя состарившаяся и вечно молодая, мудрая и культурная европа!
– ихәыцны иҟаиҵазар, уи дгениуп!	Ничего не знаешь о наших тостах и о нашей академии застолья.
Арҭ ажәақәа рацәак ирзымдыруаз поетк изкын, аҟәатәи адрамтеатр асцена аҟынтәи еицырдыруа ашәҟәыҩҩы имшира идныҳәало данцәажәа ашьҭахь.	Я вижу тебя часто, почти каждый день, а ты... как сквозь тонированное стекло: я тебя вижу, а ты меня — ну никак.
Ашацашацаҳәа амикрофон ахь днеин, иџьыба еикәарҽы иҭаз ақьаад ааҭиган, ибжьы ныҭцаны даԥхьеит:	Хоть разок спроси: как я тут, что меня огорчает, что радует; скажи, в чем я провинился, в чем прав...
Иажәыз, аха еснагь иҿоу, акультура ду злысхьоу, иҟәыхоу с-европа!	— мне кажется, когда я был здесь год назад, они были поменьше.
Сара лассы-лассы узбалоит, иуҳәар ауеит – есымша, уара… алашара злымсуа асаркьа ҳабжьоушәа: сара узбоит, уара – мап.	— да вот так и разрастаются, — поддержал михаила темуровича хозяин ресторана.
Иабахәа, знык иадамзаргьы унаҵаар: сшыҟоу-сшану, сзеигәырӷьоу, сгәы казыжьуа, исаҳә исхароу, сахьиашам…	— приезжайте в будущем году, увидите...
ҳашҭа иҭанагалеит аласба кашәарах.	к нашему общему двору прибился бесхозный щенок.
Уи еиқәаҵәан, убри аҟынтә пеле ҳәа ахьӡаҳҵеит.	Он был черного цвета, поэтому мы назвали его пеле.
Даара игәыбзыӷын, зегьы ршьапы иаҵаҳәуан, зегьы рнапы абзарц иашьҭан.	Он был ласковый, постоянно крутился вокруг кого-то, большого или маленького, и всем норовил облизать руки.
Ҽнак амҩаду аҿы амашьына асын иашьит.	Однажды его сбила машина.
Ахәыҷ иеиԥш акәын ишыԥсуаз, ауразоуроу аҟәараҟәара еиҵасуан, аԥсыԥ загомызт.	Он умирал как ребенок, дрожа всем телом, дыхание его участилось.
Ус даацәырҵит михаил темурович.	В это время откуда-то появился михаил темурович.
Аласба аԥхьа дшьамхнышгылан, аршьышьра далагеит, ажәақәак аиҳәон.	Он опустился перед щенком на колени, гладил его по голове, ласкал, что-то ему говорил.
Ишәҟәы «аԥсны ишәаҳәо аҵар» аҟны уи иҩуан: аԥсны иҟоу ажәардәына еиуеиԥшым 18 шәа аҳәоит.	В своей книге «певчие птицы абхазии» он писал: скворец абхазии исполняет 18 разных мелодий.
Егьырҭ атәылақәа рҿы уи 5–7 иреиҳам иаҳәо ашәақәа.	Такой же скворец в других местах может спеть всего 5–7 мелодий.
Убри ашәҟәаҟны убасгьы апарпар аҟазшьақәак аԥсуа жәардәына иаиҭеит.	В той же книге он приписал качества какого-то попугая абхазскому скворцу.
Иара ус ихы ирқьион: «зегьы зхароу капанаӡе иоуп: ишахәҭоу дамыԥхьеит сышәҟәы, агхақәа ишьҭит».	А он оправдывался: «недостатки моей книги — вина иосифа капанадзе: не вычитал как следует корректуру».
1962 шықәса, ианвар мза.	Стоял январь 1962 года.
13 рзы шьыжьы амра заа игылеит – иҟәашкакараӡа ишьҭаз асгьы еиҳагьы иӷәӷәаны ицырцырит.	13 января.
Ажәеи ажәеи еихҳәаало, аҟаԥшьи ашьацԥштәи злаӡҩоу аиаҵәара иабзоураны амшын иаԥну ақалақьқәа аҳәса ԥшӡақәа иреиԥшуп.	Накануне он оставил город совсем другим — умиротворенным, довольным.
Иԥшӡоу мацара ракәым, иааизакны аҳәса.	А 13-го с утра пораньше вышло солнце — и еще сильнее засверкал белый-белый снег.
Еиҳарак урҭ ианрыцло ҿыц иауз асы аԥштәы.	Я люблю заснеженные приморские города.
Исгәаԥхоит мацара акәӡам – сара бзиа избоит сыла иҭалаҳау амшын иаԥну ақалақьқәа.	Там, в этих городах, смешиваются друг с другом самые короткие мгновения, уменьшается и становится таким нежным весь мир, и люди выглядят страннее странного, опьяненные своим многолюдным одиночеством...
Урҭ ақалақьқәа рҿы еилалоит аимгеимцара кьаҿӡақәа, адунеи зегьы еиҵалоит, ихәыҷхоит, иԥшқараххоит, ауаагьы уамашәа рҽырыԥсахуеит, излоу ауаарацәа рҿы рызаҵәра иарҩышьны…	если в главах этой книги, которые названы «кот президента», где-то упоминается местоимение «я», знайте, что это «я» и есть я сам, автор.
абри ашәҟәаҿы «апрезидент ицгәы» захьӡа ахқәа рҟны « сара» анысҳәо, уи иаанаго сара автор соуп, уаҳа аӡәгьы.	«я» во всех остальных (то есть в пронумерованных) главах — это совсем другие, разные люди.
Егьырҭ ахқәа рҿы «сара» зҳәо ҽа уаауп.	Я только записал случаи из их жизней (только записал!
Шаҟа шықәса ҵуазеи шьҭа уи аҵыхәала сгәаҟуеижьҭеи.	Уже который год мучаюсь.
Зныкымкәа-ҩынтәымкәа ишьҭасҵахьан сара ацгәы иазку абарҭ ахқәа, аха аҵыхәтәантәи ашықсқәа сгәаҿы зҭыԥ ылызхыз аӡә ҭаха сиҭом, шьыжьы шаанӡа ацәа салхны, иҩла ҳәа сыдиҵоит.	Несколько раз бросал я эти главы о коте, но некто, поселившийся во мне в последние годы, не дает мне покоя, каждый раз будит задолго до рассвета и приказывает: пиши!
«иҩла!» – уаҳа акагьы… зны-зынла агәҩара сызцәырҵуеит: иара ихаҭа иакәзар уи сыдызҵо?!	Пиши да пиши... я уже серьезно подозреваю: а не он ли этот кто-то...
Ихаҭа!	Он?!
Аха уи рацәак агәра сызгом, аиаша шәҭахызар…	Но, знаете, я как-то не до конца уверен в этом…
абасала, ианвар 13, 1962 шықәса, ашьыжь.	итак, стояло утро 13 января 1962 года.
Ажәытәтәи ашықәс ҿыц агыламҭазы.	Канун старого нового года.
Абри сҳәонаҵы, ахԥатәи аԥенџьыргьы аартра дахьӡеит.	Пока я говорил тут о том о сем, он там уже третье окно кабинета отворил.
Ауадаҿы ихала иакәын иҟаз, убри аҟынтә, бзиала уаабеит ҳәа азҳәо, амшынҳәа абӷеиԥш ицырцыруаз амшын инапы азиҟьеит, нас илаԥш ииаигеит амшын иаԥныз апарк аҿы игылаз, асы быбышӡа изқәыз аҵлақәа рахь.	В комнате он был один и поэтому помахал рукой в знак приветствия блестящему, как спина дельфина, морю и перевел взгляд на пушистую белизну на зелени деревьев приморского парка.
Уи иаԥхьа ишьҭан зегь раасҭа насыԥ змаз, убри аҵыхәалагьы зегь раасҭа егьдууз, егьмаҷыз ақалақь.	Перед ним лежал самый блаженный и, прежде всего по этой причине, одновременно самый большой и самый маленький город в мире.
Енагь згәы хыҭхыҭуаз, инкахәыцуа иҭынчыз.	Вечно трепещущий и задумчиво-тихий.
Сгәанал, ақалақь убасҟан ауп уара ианутәу, иаанужьырц уанымыццакуа.	Мне кажется, город только тогда твой, когда ты никуда не спешишь из него.
Узыркәадо аашьарк, гәкаршәрак урымҽханакны уалоуп, еицакра зқәым уҩн шакәу уныруа.	Живешь и ходишь по нему с какой-то разнеженной ленцой, с ощущением незыблемого дома.
Абарҭ ацәаныррақәа рыла ауаҩы дахьыҟазаалакгьы идыруеит иара иқалақь гәакьа.	По отсутствию вот этих ощущений в других местах земли и отличают глаз и сердце человека свой родной город.
Ақалақь – ари итәыму абла рацәеи, амацәс еиԥшу иласу аблақәеи ахьуԥыло-иахьухәаԥшуа ҭыԥуп.	Город — это место осмотра-разглядывания бесчисленными чужими и быстрыми глазами.
Еиҳарак аԥхын.	Особенно летом.
Арагтәи ибомызт, аха идыруан, акатерқәа рбаӷәаза ааигәара аишәа хәыҷқәа ирхатәоу аҭаҳмадацәа ашахмат фигурақәа шықәдыргылахьоу, иҟалап, аахәмаррагьы иалагахьазар.	Из окна кабинета он не видел, но знал, что поодаль, у пристани катеров, на столиках кофейни старики расставили шахматные фигурки на досках и уже играют, пожалуй.
Изымычҳауа иҭаххеит.	Нестерпимо захотелось.
Аха уи икабинет дыҩнатәазар акәын – егьаумҳәан, актәи ауаҩы аԥсны.	Но он должен был находиться в кабинете — первый человек в абхазии, как-никак.
Уи адагьы, иаарласны аилацәажәара иалагараны иҟан.	К тому же скоро должно было начаться совещание.
Актәи иҟны, иара иҟны, аилацәажәара.	Совещание у первого, то есть у него.
Зҵакы ӷәӷәаз аилацәажәара.	Важное совещание.
Убри ашьыжьгьы, аҵыхәтәантәи аамҭазы лассы-лассы ишыҟаиҵалоз еиԥш, уи дазхәыцуан изыҟамлаша аҟалашьа, дазхәыцуан, ахааназ изыҟалараны иҟам, аха уеизгьы иҟалар зылшо… иахьа аамҭа шьҭахьла ицо узыҟаҵом, мамзаргьы ашықәс рацәа урхыԥаны ԥхьаҟа узцом, аха уи иахьа, уаҵәы иалшар ҟамлои – зқьы шықәса уажәаԥхьа, ма зқьы шықәса уашьҭан унанагар… ааигәами, ауаҩы ажәҩан ахь дзыԥырӡом, аха иахьа дԥыруеит…	И в то утро, как частенько в последнее время, он думал о возможности невозможного, о том, что невозможно по всем законам и правилам и все же может произойти, сделаться, создаться, воплотиться, исполниться... ведь невозможно путешествовать во времени, но завтра может вдруг стать возможным — и очутиться в прошлом, на много столетий назад… ведь было же совсем недавно невозможным для человека взлететь в небо, прогуляться по луне, но все-таки уже стало возможным…
аҭӡамц аҟны икнаҳаз адунеи ахсаала дахәаԥшит, аӡиасқәеи, атәылақәеи илаԥш рхигеит, ақалақьқәа зегьы рҭыԥқәа рҿы иҟоу иҟаму гәаиҭеит.	он посмотрел на карту мира на стене кабинета, скользнул взглядом по рекам, по странам, хорошо ему известным, и проверил, на своих ли местах города или нет.
Аӡиасқәа рыхьӡқәа иҵәиҵәиуа ирываҩын, ашьхақәа, аҭыԥ ахьмаҷыз аҟынтә, рыцхәла иарбан.	Названия рек извивались вдоль их русел по всей длине, а горные вершины — из-за недостатка места — были всего лишь пронумерованы.
Ҩаԥхьа амшын аԥшаҳәеи ақалақьи рахь даныԥшы ауп ианиба аԥенџьырхамс иқәтәаз аҵыс – ишьацԥштәы-цәҩеижьыз, ихәыҷӡаз.	И вот только он опять посмотрел на берег моря и город, как заметил сидящую на подоконнике незнакомую пичужку — зеленовато-желтоватую, крошечную.
Морев, еснагь аҩ иашьу костиа морев иажәеинраала ихаҿы иааит.	В мозгу всплыло стихотворение морева, вечно полупьяного кости морева.
Уи морев аҟәа амшын иаԥну қалақьк аҟынтәи даанагеит.	Этот морев прибился к сухуми из какого-то приморского городка.
Уи, иуҳәар ҟалоит, ҿырҳәала идыруан аурыс поезиа зегьы (аурыс поезиа адагьы).	Он знал наизусть, можно сказать, всю русскую поэзию (да и не только русскую).
Аӡхықәчаԥа данын, еиҳарак пушкин иажәеинраала «бжьысқәа» дрыԥхьо.	Гулял по набережной, и чаще всего читал хулиганские стихи пушкина.
Изаҳауаз ччон, костиа иџьыба ауаткеи аҩи злааихәаша аԥара изҭарҵон.	Завсегдатаи набережной смеялись и совали в карман кости деньги на вино и водку.
Амала, иара иитәыз ажәеинраалақәа ракәын зегь раасҭа еиӷьаршьоз.	Но вообще-то в городе больше всего любили стихи его самого.
Иара, ихаҭа ииҩуаз уамала излеигәаԥхоз ала, ԥштәыс ириҭаӡомызт, иаразнак ихәыцуан ацәаҳәа ҿыцқәа.	А он, поскольку им так нравилось его собственное творчество, бывало, молниеносно выдавал на-гора все новые стишки.
Убас, никита хрушьчов, – «америка ахши акәаци рыла ҳахьӡоит, ҳагьаԥысуеит», – аниҳәа, адырҩаҽны морев акатерқәа рбаӷәаза дадгыланы, ибжьы еиҵыхны иҳәон:	Так, например, когда никита хрущёв объявил: «догоним и перегоним соединенные штаты америки по производству молока и мяса», на следующее же утро у причала катеров костя во весь голос декламировал, стоя у колоннады: «мы америку догнали по надою молока, а по мясу не успели — х… сломался у быка».
абри адырҩаҽны ашьҭахь адырҩаҽны михаил темурович иаԥхьа иқәын ашәарҭадара акомитет аҟынтәи иаарышьҭыз костиа абри «иажәеинраала».	На следующее утро после того самого вышеупомянутого следующего утра в особой сводке, пересылаемой михаилу темуровичу ежедневно из комитета госбезопасности, на столе лежало и это «стихотворение» кости.
Михаил темурович акыраамҭа дыччон, егьырҭ изаҳаз реиԥшгьы, иаргьы игәникылеит.	Михаил темурович долго смеялся и, как и вся набережная, запомнил его наизусть.
Уи ауыха кгб аиҳабы ус иаиҳәеит: хьаас иҟашәымҵан, уи ихы иагуп, ихы иагмызҭгьы ари аҩыза иҩуазма, дарбан иззымдыруа, иқәымҿиаз абзиабара аҵыхәала ихы аҭыԥ ишықәҟьаз… кгб аиҳабы уи атәы имаҳаӡацызт, егьџьаишьеит михаил темурович абасҟак ахьидыруа, маҷкгьы ахлаҳәацәгьа костиа даарыцҳаишьеит.	В тот же вечер он сказал шефу кгб: не принимайте всерьез морева, он сумасшедший, не будь он сумасшедшим, разве вытворил бы подобное, неужели вы не знаете, что он умом тронулся от несчастной любви и бродяжничает теперь по городам черноморского побережья... шеф кгб точно не знал этой истории и был удивлен, откуда столько знает михаил темурович, и даже немножко пожалел бедного костю.
Сара усҟан схәыҷын, аха костиа морев ибзианы дысгәалашәоит, исгәалашәоит аҟәатәи аӡхықәчаԥаҟны апоезиа аныҳәа шеиҿикаауаз.	Я был тогда еще мальчишкой, но и сейчас хорошо помню костю морева и поэтические фейерверки, устраиваемые им на сухумской набережной.
Убри ашьыжьгьы михаил темурович аҩныҵҟатәи аусқәа рминистрра аҟынтәи есыҽнытәи ахшьаала изааргеит.	И в это утро михаилу темуровичу принесли обычную ежедневную сводку из министерства внутренних дел.
Еиҳа ииашахоит иаҳҳәар, ахшьаала иааимҭаз изыԥшны иаԥхьа аишәа иқәын ҳҳәар.	Точнее, сводка уже ожидала его на столе.
Ауха ҳәызбала дшьын жәаа-шықәса зхыҵуаз аҷкәын.	Ночью на набережной был убит ножом восемнадцатилетний парнишка.
Иԥсыбаҩ басла амшын иахьалало абиблиотека ааигәара, аевкалиптқәа рыҵаҟа ирбеит.	Тело его нашли под эвкалиптами, что росли возле голубой библиотеки, недалеко от устья беслетки.
Ахшьаала излаҳәоз ала, аҷкәын даныршьыз асы ауан.	В сводке говорилось, что, когда убили молодого человека, шел снег.
Асы ауан – убри аамҭазы дыршьит?!	Шел снег — и в этот момент убили?!
Асы шауаз ауаҩы дыршьит?!	Шел снег — и убили человека?!
Аҳәызба илырҳәеит (ма илиҳәеит) зныкамкәа-ҩынтәымкәа: игәышԥы, имгәа, ишьапы…	Подлым ударом ножа убили (или убил кто-то один), ударили несколько раз: в грудь, в живот, в ногу…
икабинет аҟынтәи урҭ аевкалиптқәа ибзианы ибон.	из кабинета хорошо видны были те эвкалипты.
Абиблиотека – мап.	А библиотека — нет.
Асы зықәнауз аевкалиптқәа дуӡӡақәа иҭадырчыз анкьаԥышҭақәа иреиԥшын.	Огромные заснеженные эвкалипты сейчас больше походили на воздушные шары.
Нас аҩныҵҟатәи аусқәа рминистр дизасит: иршьыз ихьӡи ижәлеи занышәымҵеи?	Позвонил министру внутренних дел: почему вы не пишете, кто был убитый, фамилию его?
Аминистр: иаарласны ишәаҳҳәоит, макьана деилаҳамкаац.	Министр: скоро сообщим, его еще не опознали.
Дналаҩеи-аалаҩеит.	Несколько раз он прошелся по комнате.
Хара ныҟәара ргәы ианҭоу, абас иналаҩеи-аалаҩеилоит руадаҿы, аха, аиаша уҭахызар, урҭ рыҩны ааныжьны амҩа иқәлахьеит, хара џьара иҟоуп.	Перед путешествием, отправляясь куда-то далеко, вот так начинаешь ходить туда-сюда, ходишь по комнате, а на самом деле — ты уже в пути, далеко-далеко от дома.
Иаха ҭаацәарак рахь сасра иахьнаԥхьаз ицыз иҩыза дизасит.	Он позвонил другу, тому, вместе с которым приглашен был вчера в одну семью.
аӡә иԥсыԥлагаҩагабжьы дарҿыхеит.	Утром его разбудило чье-то дыхание.
Дшәаны ҩаԥхьа иблақәа хиҩеит: анемсатә ахьча ла ихагыланы инапы иафыҩуан, абз бааӡа ахьырсуа.	Он тут же зажмурился от страха: над ним стояла немецкая овчарка и обнюхивала руку, касаясь ее влажным носом.
Нас иҿы арбзеит.	Потом лизнула в лицо.
Игәаӷьны иблақәа хитит.	Он осмелел и открыл глаза.
Иахьынтәиаанагз ала издыруамызт, игәалашәомызт.	Откуда взялась в комнате овчарка, он не знал, не помнил.
Арҭ амшқәы аҩны ихала дыҟан.	В эти дни он был дома один.
Нас ииулакгьы игәалашәеит, алақәа бзиа ишибо, еиҳарак – анемсатә ахьча лақәа.	Потом с трудом выудил мысль о том, что он очень любит собак, а немецких овчарок — больше всего.
Ала уи еилнакаан, еиҳагьы дарбзо иалагеит.	Собака поняла его и стала лизать сильнее.
Дҩагылан архьшәашәага аҭубар ҭигеит.	Он встал, достал из холодильника колбасу.
Ала инафҩит, аха иаламкьысит.	Собака понюхала ее, но не притронулась.
Иҩыза ус иаиҳәеит: «ишԥаугәаламшәо, ала ҳамҭас аԥшәма иуҭеит».	Он похвалил ее за то, что она такое экологически образованное животное.
