Зны-зынла сылацәа анаахызҩалак 	Иногда, когда закрываю глаза
саԥхьа	Передо мной 
Аукы, лыхцәы хьаԥшшәыла. 	высокая, волосы ее каштанового цвета.  
 Аха ҳаԥхьа ишьҭазаарын алахьынҵа еиқәаҵәа.	Но впереди нас ждала страшная судьба.
Ақәылара	Набег 
ҳцахьан	Ходили 
Ҩынтә-хынтә	Два-три раза 
Ааи, дад Шәарах, уи аамҭа цәгьан!	Да, дорогой Шарах, это было тяжелое время!
Уи аԥсы иабаихәарҭоу.	мертвому это чем поможет.
Ус акәӡами	Не так ли 
сара сажәымҭагьы 	И моя старость 
 Сабгьы, сашьагьы, саргьы абџьар шьҭаҳхит	И отец, и брат, и я взялись за оружие
џьара	Где-то 
аҵыхәтәанынӡагьы	И до конца 
Аҵабырг ҳҳәозар	Если  сказать правду
Аублаатәылан ахаангьы ҭынчрамызт. 	в стране убыхов никогда не было спокойствия.  
ииҳәоз	То, что он говорил 
даамсҭаз	Пусть дворянин 
дынхаҩыз	дынхаҩыз
аибашьцәа зегьы рзы изакәанын. 	Для всех воинов было законом. 
иԥиҵәон аҿҳәара	он назначал срок
абыкь	Труба 
абжьы	Звук
ҲАЏЬЫ БЫРЗЫҚЬ КЬАРАНТЫХӘ	Хаджи Берзек Керантух
Аублаақәа  драԥгылан  Ҳаџьы Адагәа-иԥа	Хаджи Берзек, сын Адагвы, был предводителем убыхов. 
аха чарҳәаҩык иара изыҳәан дҟамлеит.	Однако ни одного изменника  не было. 
Ашьҭахь, ихатә гәаԥхарала уи ишьҭеиҵеит аублаа жәлар рԥызара.	И в конце он сложил с себя обязанности руководителя убыхов по собственной воле.
аимакра	Спор 
аибашьра ду аԥхьа аҳәынҭқар иеинралцәа дырнаалеит	 до войны он помирился с генералами царя
ауалафахәгьы ирҭеит. 	И зарплату дали. 
ачынгьы	И чин
аублаақәа ҳлахьынҵа усҵәҟьа имитәымхаргьы.	может бы судьба убыхов не была бы такой кошмарной. 
ҳара	Мы 
аибашьра	Война 
издыруада	Кто знает 
Ақыҭақәа рҿы 	В деревнях 
амулацәа	Муллы
 ҳара ҳашәзааит наӡаӡа	мы пришли к вам навсегда
шәышьхақәа 	ваши горы
асулҭан ду 	Великий султан 
абираҟ! 	Флаг! 
изаҵәу	Единственный 
аҳәынҭқар дышидгылаз даанхеит	как и был, остался на стороне царя
Ҳаџьы Кьарантыхә Асулҭан дидгылеит. 	Хаджи Керантух стал на сторону султана.
Уи шьахәла еиликаауан ҳара ҳар рхада Ҳаџьы Кьарантыхәгьы.	Хорошо понимал это и предводитель нашей армии Хаджи Керантух.
 иҵӡозеи уиаахыс!	сколько же прошло с тех пор!
Адунеи заҟаџьара аҽеиҭанакхьоузеи!	сколько раз все менялось в этом  мире!
Ҳқыҭақәа иаарылаҩит ажәабжь шьахәк. 	по нашим селениям пронеслась хорошая весть. 
аурысқәа аинаалара рҽазыркит	русские хотят помириться. 
Аԥснытәи аҳ Ҳамыҭбеи Чачба	князь Абхазии Хамутбей Чачба.
аублаақәа рааӡамҭа	воспитанник убыхов
 дыбжьаҟазоит	Посредничает 
Бзиа ибон уи мыцхәы абла ахыԥшылара. 	Он слишком любил смотреть человеку в глаза.  
Аублаа хьырԥар аӡәырҩы реиԥш	Как и многие молодые убыхи
Ҳаџьы Кьарантыхә ихаҵарақәеи, ихьӡ-иԥшеи 	слава и храбрость Хаджи Керантуха
Убасҟак бзиа дызбон убри ахаҵа	Я так любил этого мужчину
иара изын ахымҩас кәалаауа иааиуазар сара  инаԥыскылар сылшон сгәышԥы. 	всегда был готов преградить своим телом дорогу каждой пущенной в него пуле. 
Еҳ, аҷкәынра!	Ох, молодость!
– Саҳаҭқьери шәааиԥхь! 	– Позовите Сахаткери!
иҳәеит иара, ажәҩан иблақәа шалаҟацаз, дымхьаҳәкәа.	сказал он, продолжая глядеть в небо и не оборачиваясь.
Аибашьцәа рыжәпара дҩалсны  иаԥхьа даагылт Саҳаҭқьери. 	протиснувшись сквозь воинов, перед ним встал Сахаткери. 
Бџьар иҟәнымызт уи аӡәк.	Он единственный был без оружия.
– Измаанахарызеи ари?	– Что это может значить?
– Ари бзиарак иатәым!	– Это к несчастью!
Убри аҽны адагьы абас дааигәаны еинралк дсымбацызт. 	Я никогда до этого не видел так близко ни одного генерала. 
Уи, сыжәлар рлахьынҵа зыӡбауаз мшын. 	Это был день, который решал судьбу моего народа.
Аинрал	Генерал 
маҷк	Немного 
уҿы	Твой рот 
уцәажәалар ухәҭоуп. 	Тебе положено разговаривать. 
иҳәеит Кьарантыхә. 	сказал Хаджи Керантух. 
 сара ушәарыцалақәа саарымцеит. 	меня не пригнали твои охотничьи собаки.
сыԥсадгьыл сшьапы ықәгылоуп	Я стою на своей земле
ашьамҭлаҳәқәа сышьам	Я не в кандалах
сабџьар 	Мое оружие 
аха аҭырџьман еиҭеигаанӡа аинрал дыԥшын. 	но генерал ждал, пока переводчик переведет. 
 – Урҭқәа рҿгьы уаанымгылт уара!	– Но ты и на этом не остановился! 
Ԥыхьаеиԥш уажәгьы уиқәгәыӷуеит асулҭан. 	Ты как и раньше надеешься на султана.
ҳара иаадыруеит 	Мы знаем
уи иахьтә ушазԥшу арратә цхыраара	что ты ждешь от него военной помощи
адунеи аҿы	В мире 
даҽа 	Другой 
агәра ганы ушыҟазгьы	Хоть ты и верил 
дузымхеит	Тебе его не хватило 
Европатәи агазеҭқәа рҿы уи ианын. 	Об этом писали в европейских газетах. 
Уажәааигәаӡа Аҟәа итәоу англыз консул ашәҟәы изуҩыз ҳара иаҳԥыхьашәеит. 	К нам попало письмо, которое ты  недавно отправил английскому консулу в Сухуме. 
ара иҟоуп. 	Оно здесь. 
аԥсахра ада даҽак узахьыӡҵом уара ухымҩаԥгашьа!	Я не нахожу для твоих поступков другого слова, как измена!
– Ииашаҵәҟьаны сыԥсахыҩхон, Кавказ тәылақәак раҳцәа џьоукы-џьоукы реиԥш,  ачыни амали рзы сыжәлар сҭир.	- Я был бы изменником, если бы, как некоторые  князья на Кавказе, ради чинов и богатства  предал бы свой народ.
Аха, Аллаҳ иџьшьоуп, ишубо еиԥш, урҭқәа срызхымхит.	Но, слава Аллаху, как видишь, меня ничто не соблазнило.
 – Исоуҳәар ҟамлари, адунеи аҿы егьырҭ аҳәынҭқарцәа дуқәа ааизаны,  уҳәынҭқар, аублаақәа иҟарҵахьоузеи цәгьарас, аарас ирыдукылозеи, ҳәа иазҵаар, иреиҳәараны иҟои?	- Скажи мне, если бы собрались все великие государи и спросили бы твоего царя, что ему сделали плохого убыхи, в чем он их обвиняет, что он ответил бы им?
Ҵабыргуп	правда
зназыҳәа ҳхы шәымаадеит ҳара	мы когда-то приняли ваше подданство
ҳақәгәыӷуан ҳаԥсҭазаашьа еиӷьхап ҳәа.	надеялись, что жизнь наша станет лучше. 
амҩақәа	Дороги 
Аӷба	Корабль 
Шәара	Вы
ҳагаҿахь	К нашему берегу 
Азин рымшәхит ирҳәынҷаз атәцәа рыҭирагьы.	Вы запретили им продавать пленных, которых они взяли в бою.
Ҳамсылман дин ҳхышәхырц шәашьҭоуп. 	Вы хотите лишить нас нашей мусульманской веры.
 шәнапаҿы ҳшааҟалалак, ҳхәыҷқәа лкагәаны рнаҭра шәалагашт.	как только мы окажемся в вашей власти, вы начнете насильно крестить наших детей.
Абарҭқәа зегь рышьҭахь еинаалашьас иҳамоузеи?	После всего этого, как мы можем помириться? 
Аинрал ҿымҭӡакәа	Генерал молча 
ичабра ааҭиган	Вытащил платок 
 днаидгылан	Встал рядом с ним
усгьы ҿааиҭит	И сказал так 
Нас даақәҵәиаан	Потом повернулся
Бараҟаи-иԥа	Сын Баракая 
Бараҟаи-иԥа Аҳмеҭ, уххь згеит, исҭахуп сара, иахьа угәы иаанаго саҳарц.	Уважаемый Ахмет, сын Баракая,  мне хотелось бы услышать сегодня твое мнение. 
Бараҟаи-иԥа Аҳмеҭ	Ахмет, сын Баракая 
уаҳа	Больше 
Аилибакаара ҳагуп	Нам не хватает взаимопонимания
Аҳмеҭ Бараҟаи-иԥа, иуҭахуп, аҵәгьы мбылуа, акәацгьы ӡуа!	Ахмет, сын Баракая, ты хочешь, чтобы и мясо было поджарено, и палка, осталась цела!
Аинрал дааԥышәырччан	генерал улыбнулся
инапқәа	Его руки 
ашьшьыҳәа анеиааира дналагеит	медленно прошелся взад и вперед
Ҳаџьы Кьарантыхә иааигәара дааҭгылан	встав рядом с  Хаджи Керантухом
аӡбарҭагьы 	и суд
жәытәнатә аахыс	С древнейших времен 
дара ирзаанхоит 	Им останется 
уа ироуеит адгьыл	Там они получат землю 
Наӡаӡа	Навсегда 
аублаақәа ицааит 	Пусть убыхи 
 Ҟәбина	Кубань 
уи рҭахымзар, иқәҵааит Ҭырқәтәылаҟа". 	Если не хотят этого, пусть переселяются в Турцию».
 аинрал уаҳа акгьы ацымҵакәа днеин, иҭыԥ аҿы днатәеит. 	Генерал, ничего не добавив  сел на свое место. 
 игахт урҭ ажәақәа, дыдрак еиԥш!	Эти слова прозвучали как гром!
Мап, аинрал, уххь згеит, уи еиԥш ацәҟьа ҳхы ҳзаркуам.	Нет, господин генерал, мы не положим  голову капкан. 
ҳашьха	Наша гора 
нас	Потом
ишәҭахугьы	Что вы хотите 
иаразнак	Сразу 
Аха аинрал алаҿимҭит.	Но генерал не ответил. 
угәы иалымсын. 	Не обижайся. 
 аԥсуаа ирзеиӷьасшьо аублаа рзынгьы исҭахуп. 	Я желаю убыхам того же, что я желаю абхазцам. 
иуҳәо агәрахаҵара цәгьоуп	трудно верить тому, что ты говоришь 
Аублаа жәлар ирхашҭран иҟаӡам аҳәынҭқар еинралцәа урылагыланы изныкымкәа ушҳабашьхьоу.	Убыхский народ не забудет, как ты воевал против нас вместе с генералами царя.
аԥсуаа раҧхьагьы узлаҽхәаша рацәак иумаӡам. 	И перед абхазцами тебе тоже нечем похвалиться.
абри еиԥш арыцҳара ҳҭагыломызт.	мы не оказались бы в такой беде. 
аԥсуаагьы ҳаргьы	И абхазы, и мы 
иахьа	Сегодня 
уабду	Твой дед 
аҳ Қьалышьбеи	Князь Келешбей
АУБЛААҚӘА РЫХӘԤҲА ИШИԤЫЛАЗ	Как убыхи встретили своего молочного брата
 Самырзаҟаннтәи – Алгыд Емхаа, абжьыуаа рахьтәи – Гьыргәал Чачба, Бзыԥнтәи – ԥшьынҩажәижәаба шықәса ирҭагылаз Маан Кац. 	Емхаа Алгыда из Самурзакана, Гиргуала Чачбу из Абжуа и девяностолетнего Маана Каца из Бзыби. 
Ганкала, акыр игәаӷьыуацәан Маан Кац аублаа рахь идәықәлара, избанда уи, аҳ ихаҭа иеиԥш, аҳәынҭқар иеинралцәа дрывагыланы аублаақәеи, асаӡқәеи, далааи, ҵабалааи драбашьхьан	С одной стороны, казалось бы, брать с собой Маана Каца в эту поездку к убыхам было рискованно, потому что он, так же как сам владетельный князь, не раз заодно с царскими генералами воевал против убыхов, дальцев садзов
уажәы, уа иахьнеиуаз ицәырҵра аублаақәа иргәаланаршәар ҟалон уи ашьаус	сейчас его появление там могло напомнить убыхам об этом  кровавом деле
аха иара	Но он
уи амҩа дзықәломызт	Не мог отправиться в эту дорогу 
избанда	Потому что 
иаҳәшьа Ҳаџьы Кьарантыхә ԥҳәысс диман.	Его сестра была замужем за Хаджи Керантухом.
Маан Кац	Маан Кац
 хынтә 	Трижды 
амаҳә	Зять 
дрыцымцеит 	Не пошел с ними 
Далааи Ҵабалааи рахьынтәи	Из дальцев и цебельдинцев 
Маршьан Алмахсиҭ	Маршан Алмахсит 
аҳ	Князь 
аха уи	Но это 
Ашәарыцара	Охота 
дзыхнымҳәызшәа ҽыҵгас иҟаҵаны	Сделал причиной будто не смог вернуться 
уи алагьы	Этим 
аҳ даҽазнык иирдырит	Еще раз дал понять князю 
Гьач Рашьыҭ	Гечба Рашид
дышьҭырхран иҟан	Должны были взять его с собой 
аха убригь	Но и он 
сгәы бзиам	Мне не хорошо 
иҳәан	Сказал 
аҳ иахь	К князю 
рхымҩаԥгашьа	Их поведение 
аҽыҵга	Отговорка 
адырра	Знание 
уадаҩмызт	Было не сложно 
илахь еиқәнаҵеит	Расстроило его 
ахәыцра	Мысли 
хьанҭақәа	Тяжелые 
Ус аныҟамла	Если так не случится 
амҩа хьанҭа данықәлоз 	Когда он отправлялся в трудный путь 
игәы	Его сердце 
ицырҳәар	Если они скажут вместе с ним 
аублаақәа иаҳа ишизыӡырҩуаз идыруан	Он знал, что убыхи его больше послушают 
Аҳ Ҳамыҭбеи Чачба	 князь Хамутбей Чачба 
арҭ аҩыџьа	Эти двое 
иара изы иҿыцмызт	Это не было новым для него 
аха иахьа	Но сегодня 
агаҿа 	Берег 
Аԥсны аҳ	Князь Абхазии 
Мзымҭа аӡиас	Река Мзымта 
мраҭашәарахь рхы рханы	Двигаясь на запад 
ирықәтәаны	Сидя на 
флыкак.	фелюга. 
ԥсыӡкҩык	Рыбак 
Амшын	Море 
изакәызаалак	Что бы ни было 
шьҭыбжьык	Звук 
иҭатәан	Сидело внутри 
– Изтәхарыдашь ари афлыка?	– чья может быть  это фелюга?
Аҳ иҽы	Конь князя 
аӷәра	Узда 
даахеит	Потянул 
  инеихьӡаз имҩалацәа	Догнавшие его спутники 
усгьы днаразҵааит:	И спросил так:
ишькыл днангыланы	привстав на стременах
аурысқәа	Русские 
даацәажәеит Маан Кац	Заговорил Маан Кац
– Ҭырқәа ҭуџьарк итәхап	– Наверно, турецкого купца 
– даацәажәеит Гьыргәал Чачба	– сказал Гиргуал Чачба.
ԥсҭазаашьас ирымоузеи?	Как им жить? 
аублаақәа ак рымҭир, 	Если убыхи что-нибудь не продадут,
ак аарымхәар 	Если что-то не купят 
аиаша ҳҳәозар	По правде говоря
– Шәыԥшишь, шәыԥшишь	- Посмотрите, посмотрите 
ма	Или 
англыз контрабанда ныҟәцаҩык	Английский контрабандист 
анҭ жәбома?	Видите те? 
убама?	Ты увидел ?
англыз	Английский 
абнарахь	В лес 
ахалара иаҿын.	Поднимались. 
иццакы-ццакуа	В спешке 
Џьоукы	Кто-то 
абџьар	Оружие 
ҩажәижәаба ҽы	Тридцать лошадей 
иреиҵамкәа	Не меньше 
Урҭ абнара иаҵәахаанӡа	Пока лес не спрятал 
аҳ иҩызцәеи иареи	князь и его друзья
– Ари хәарҭам	– это плохо 
даара ихәарҭагәышьам.	Очень плохо. 
аха аублаақәа ршьа ахҭнырҵаран иҟоуп	но убыхи заплатят кровью
Сара исыздыруам	Я не знаю 
Арыцҳара шыҟало збагәышьоит!	Вижу , что будет беда!
даацәажәеит Ҳамыҭбеи	Заговорил Хамутбей
илахь еиқәыршьшьы	Расстроено 
иара убас ауп ашәҟәгьы ишанырҵаз.	И так записали в книгу. 
игәныркылт абарҭ ажәақәа. 	Запомнили эти слова. 
ашәышықәса алагамҭазы	Вначале столетия 
аҭаҳмадцәа	Старики 
Аԥснытәи аҳ Ҳамыҭбеи Чачба уи амҩа данықәлоз аԥхьагьы иоухьан аинрал-адиутант чын	Владетельный князь Абхазии Хамутбей Чачба еще до того как отправился в этот путь получил   звание генерал-адъютанта
имаҷымкәа арратә орденқәеи.	Немало армейских орденов 
иаҳҳәап 	Например 
ашьхарыуаа	Горцы 
Уажәы Аублаатәылаҟа амҩа данықәыз 	Сейчас по дороге в страну Убыхов 
Аублаатәылаҟа амҩа данықәыз?	Когда он отправлялся в страну убыхов? 
Иҟалазеи	Что случилось 
Уи аҭак аҟаҵара сҽаламгалакәа, аԥхьаҩ игәаласыршәар сылшоит, аҳ Ҳамыҭбеи Чачба ибиографиа ахьынтәи крызҵазкуа хҭысқәак.	Не пытаясь ответить на этот вопрос могу напомнить читателям о некоторых важных фактах биографии владетельного князя Хамутбея Чачбы
сеидру	Не знаю 
аха уеизгьы	Но все же 
уи дзызхәыцшаз иман.	Ему было о чем подумать. 
амҩа данықәыз аҽны	В тот день, когда он был в пути 
аицәажәара	Разговор 
урҭ идыруадаҩуан	Они усложняли 
аҳ иҭагылазаашьа	Положение царя 
аублаақәеи иареи	Убыхи и он 
 аҳәынҭқар иеинралцәа 	Генералы царя 
убри алагьы	Этим самым 
 имчра ирӷәӷәеит. 	Укрепил свою власть. 
Ҟрымтәи аибашьра ҟалаанӡагьы	Еще до начала Крымской войны
ишаҳҳәаз еиԥш	Как мы  сказала 
ашьхарыуаа	Горцы 
Ҟрымтәи аибашьраан, Аԥснытәи аҳ ауадаҩра бааԥс дҭагылеит.	во время Крымской войны абхазский князь оказался в трудном положении.
Мрагыларахь 	На восток 
ацара иаҿын	Шли 
ма Новороссиискҟа, ма Ԥуҭҟа рыхқәа дырхон...	Направлялись или в Новороссийск, или в Поти…
аӷбақәа	Корабли 
шьапыла	Пешком 
Аҳәынҭқар иеинралцәа, астратегиа ҳасаб азуны,	 генералы царя по стратегическим соображениям, 
аамҭала Аԥсны агаҿа иқәыргон архәҭақәа...	временно выводили из Абхазии свои военные силы…
Аԥсны аҳ изыҳәангьы уажәшьҭа ара аагылара шәарҭан.	И для князя Абхазии оставаться здесь уже было опасно. 
Дхынҳәит	Вернулся 
иаҳраҿы дыҟазарц иҭаххеит	Захотел быть в своей княжестве 
ихьлакгьы	Чтобы с ним ни случилось 
дзаанымгылт	Не смог остановиться 
аҭауадцәа Дадианаа рахь 	К князьям Дадиани
 ааскьара ишаҿыз ибеит асулҭан иӷбақәа	Увидел , что приближались корабли султана. 
Аҟәа ааигәара дааихьан	Уже приближался к Сухуму 
данԥшы	Когда посмотрел 
хараӡа	Далеко 
даннеи 	Когда он пришел 
сасцәак	Гости 
игәашә	Его ворота 
Аҳҭны	Княжество 
иԥсы ааиҭакха имҭакәа	Не успев отдохнуть 
Аԥсныҟа рҿаархеит	Направились в Абхазию
Урҭ зегь раԥхьа аҳ диҭааит	Раньше всех них князя посетил 
Кавказ ашьхарыуаа	Горцы Кавказа 
авизир ду	Великий визирь 
ари ашәҟәы	Эта книга 
Абираҟ	Флаг 
 Ҳамыҭбеи Чачба идимкылт.	Хамутбей Чачба не принял. 
Ҳамыҭбеи Чачба идимкылт 	Но Хамутбей Чачба не принял
Сара сқьырсиан иашоуп	Я христианин
даҽа сасык 	Другой гость 
Маҳмедбеи ихьӡуп	Его зовут Мехмедбей
 ар ркомандаҟаҵаҩы 	Командир армии 
еицырдыруаз авантиурист	известный авантюрист
Европатәи	Европейский 
Ҵабыргыҵәҟьан	На самом деле
 иҟазшьа	Его характер 
К. Маркс излазгәеиҭаз ала	Как заметил К. Маркс 
уи арԥыс	Этот парень 
Мраҭашәараҿы	На западе 
ироль	Его роль 
аниба	Когда увидел 
Мрагыларахь диасит 	Перешел на восток 
ироль ҿыц ихәмарырц.	Чтобы сыграть его новую роль. 
Егьырҭ асасцәа реиԥш абригь	Как другие гости и этот 
аусқәа	Дела 
дызусҭда уи аҿагылара зылшо	Кто сможет сопротивляться этому 
рымчқәа анеибырҭа	Когда соединили свои силы 
далагеит иара.	Начал он. 
ахьӡ-аԥша	Честь-слава 
афинанстә цхыраара	Финансовая помощь 
амал	Богатство 
Иреиӷьӡоу абџьар хыкқәа	Самые лучшие виды оружий 
ажәабжь бааԥсы	Плохая новость 
Аха урҭгьы амыхәеит	Но и они не помогли 
Лондонтәи агазеҭ «Таимс»	Лондонская газета "Таймс"
Аҟәантәи иҩуан	Писал из Сухума 
урҭ амшқәа раан 	В те дни 
акорреспондент	Корреспондент 
сԥыхьашәеит	Мне попалось 
Аԥснытәи аҳ	Абхазский князь 
усҟан	Тогда 
иҭагылазаашьа аилкаара	Понять его положение 
Урҭ ҳара ҳацхыраара аҭыԥан, ҳныҟәара зырманшәалашаз кыр цҳақәа ԥырххааит	Они вместо того, чтобы  помочь нам, разрушили несколько мостов, которые облегчали бы наше движение
иахьрылшо амҩақәа дырбгоит.	портят везде, где могут, дороги.
рыцхыраарала	С их помощью 
Убри ашьҭахь	После этого 
Аурысқәа хынҳәит Аԥсныҟа. 	Русские вернулись в Абхазию.
мраҭашәарахьтәи 	Западный 
Аха Кавказтәи аибашьра	Однако кавказская война
иалгон абар-абар.	Вот-вот заканчивалась. 
1862 шықәса рзы Аԥсны заҵәык ада	В 1862 году кроме Абхазии 
аҳ Ҳамыҭбеи Чачба дыхьчауа,	Защищая князя Хамутбея Чачба, 
Уи инырра Аԥсны адагьы егьырҭ агәыларатәи ажәларқәа рҿы, сара изла здыруала, макьана даара акраҵанакуа иҟоуп.	Влияние его в не только в Абхазии, но и  на соседние племена, как мне известно, еще очень важно.
Убри аҟнытә, уи ауаҩ ҳара даҳзыбзиан иҟаҵара, даараӡа ихәарҭаны исыԥхьаӡоит».	Поэтому расположить этого человека к нам считаю очень полезным»
аҳ ифункциақәа	Функции царя 
џьара	Где-то
ахьыӡҵәҟьагьы	Даже название 
Аԥснытәи аҳра	Абхазское княжество 
аҵыхәтәанынӡа	До конца 
иԥхьаӡон	Считал 
даҽакала дахәаԥшуан ари аус.	По-другому смотрел на это дело. 
Аха ҩышықәса рыҩнуҵҟала аамҭақәа рҽырԥсахт иахьеицәаз ахь. 	Но за два года, времена переменились к худшему. 
Кавказ анаместник ҿыц аҭауад ду Михаил Николаи-иԥа	новый наместник Кавказа, великий князь Михаил Николаевич
Аԥснытәи аҳ иҿынӡа иааҩуан абарҭ ажәабжь бааԥсқәа	До абхазского князя  доходили эти ужасные новости
иаҳагьы	Еще 
Урыстәылан	В России 
Аурысқәа рабџьармчреи 	Военные силы русских и 
Ҳаџьы Кьарантыхә гәымшәара игым	Мужества у Хаджи Керантуха хватало
хара анаԥшра ицәмаҷуп	Ему не хватает дальновидности 
аха изхәарҭагәышьоузеи	Но чем это поможет 
Еиҭасҳәахуеит	Повторяю
Ихаҵа	Поверь 
иуҭаххаргьы	Если захочешь 
ихоумҵан	Не верь 
дад Шәарах	дорогой Шарах
аӡә иакәым	Не один 
ҩынтә-хынтә исаҳаит 	Два-три раза я услышал 
ҩаха-ҩымш	Два-три дня 
аҽыхәа дирбарц	Чтобы показать им коня 
раԥхьаӡа	Впервые 
Убасҟан аҳ Ҳамыҭбеи Чачба	Тогда князь Хамутбей Чачба 
ҩаха-ҩымш	Две ночи и два дня 
ҿымҭӡакәа	Молча 
амҩа иқәыз	Тот, кто был в дороге 
Ҳамыҭбеи хәыҷы 	Маленький Хамутбей 
быжьшықәса	Семь лет 
акәадыр	Седло 
Ашкәакәа	Белый 
Уи дзааӡаз Адагәа-иԥа Ҳаџьы Бырзықь	Воспитавший его Хаджи Берзек, сын Адагвы
Рышьҭахьҟа	За ними 
шәҩык	Сто человек 
ар рашәа	Военная песня 
Иҟоузеи, иҟоузеи ҳәа ажәлар еизҵаауан	Что происходит, что происходит спрашивал народ друг у друга 
издыруазгьы аҭак нарырҭон	кто знал, отвечали им
Аԥснытәи аҳ Сафарбеи иԥа	сын князя  Абхазии Сафарбея
аублаақәа ааӡара ирымаз	который был отдан на воспитание убыхам 
иаб иахь ддыргьежьуеит	Его возвращают к его отцу
Хаха-хымш	Три дня и три ночи
Ҳамыҭбеи хәыҷы	маленький Хамутбей
Аублаатәыла инижьыз ианаӡӡеи дааигәалашәеит 	он вспомнил свою молочную мать, которую оставил в стране убыхов
акьыжыҳәа аҵәыуара дналагеит	горько заплакал
Лыхныашҭа	Лыхнашта
Ҳамыҭбеи хәыҷы	маленький Хамутбей
Иабаӡӡеи иҩызцәеи иареи	Его воспитатель и его друзья 
Абас далгеит Ҳамыҭбеи Чачба иажәабжь.	Так закончил свой рассказ Хамутбей Чачба.
аублаа жәлар рхаҭарнакцәа	Главы народа убыхов 
амра	Солнце 
Быҭха	Бытха 
ашҭа	Двор 
аԥынҵа	Нос 
– Иҟалазеи?	– Что случилось?
уаҩ дызбаӡом	Ни одного человека не вижу 
ари змаанахарызеи?	Что это может означать? 
– иҳәеит аҳ, днаԥшы-ааԥшуа.	– сказал князь, оглядываясь. 
Даҽа маҷк	Еще немного 
шәҩык иреиҵамкәа	Не меньше ста человек 
аҳәсақәа	Женщины 
рхы инаркны ршьап аҟынӡа	С головы до ног 
рыхцәы	Их волосы 
ааскьара иаҿын.	Приближались 
 иара уаҵәҟьа	Там же 
арҭ абацои	Куда они идут
Иҟалазеи?	Что случилось?
Иԥсыда?	Кто умер?
аҭакәажә	Старуха 
лыхцәы 	Ее волосы 
гәыԥҳәыхшла дзааӡаз ианаӡӡеи	вскормившая его своим грудным молоком молочная мать 
Адагәа-иԥа Ҳаџьы Бырзықь иԥшәма	жена Хаджи Берзека, сына Адагвы.
Аҳ Ҳамыҭбеи ианаӡӡеи дшаагәеиҭазҵәҟьа	князь Хамутбей как только заметил свою молочную мать 
иҳәан	Сказал 
санаӡӡеи аҳкәажә, иҟалазеи?	Моя молочная мать княжна, что случилось? 
Аҭакәажә, аԥсы дихатәазшәа	Старуха, словно сидела  у изголовья покойника
Лааӡамҭа 	Ее воспитанник 
лыбла	Ее глаза 
уабатәида	Откуда ты
сара усыздырӡом	Я тебя не знаю 
 иуаҳахьоума?	Слышал ли ты? 
Гәыԥҳәыхшла исааӡаз	вскормленный моей грудью
Ҳамыҭбеи дыԥсит	Хамутбей умер 
аха дышԥаԥси	Но как умер 
Аублаақәа дырцәыӡит рыхәԥҳа хазына. 	Убыхи потеряли своего молочного брата.
Аԥсуаагьы дырцәыӡит раҳ изықәгәыӷуаз!	И абхазцы потеряли своего князя, на которого надеялись ! 
ҭаҷкәымла лхы дасуа	ударяя кулаками в голову
иара ибзыцәаҳәшьа 	Его молочная сестра 
О, ишԥалури убзыцәаҳәшьа, Ҳамыҭбеи?	О, что ей делать, твоей молочной сестре, Хамутбей?
Узааӡаз аублаақәа	Воспитавшие тебя убыхи 
Уԥсит	Ты умер 
аха ушԥаԥси	Но как умер 
 иахьа.	Сегодня. 
Ҳаџьы Кьарантыхә	Хаджи Керантух
бзыцәашьак иеиԥш акәым, аӷа иеиԥш диԥылеит	его встретил не как молочного брата, а как врага.
– Бҵәыуала, санаӡӡеи	– Плачь, моя молочная мать
шәҵәыуала, сыбзыцәаҳәшьцәа!	Плачьте, мои молочные сестры!
Шәааӡамҭа, саргьы сшәыцҵәыуоит!	Я, ваш воспитанник, плачу вместе с вами!
Ушьҭан шәахьымӡар ҳәа сшәоит!	Потом боюсь, не успеете !
Уаҳа иҟам	Больше нет
АЛОУ -ИԤА ШЬАРДЫН	Шардын, сын Алоу
Ҳҭаацәа зегьы рзы имыждеиқәаҵәахаз уи амш аҽны	В тот день, который стал кошмарным для нашей семьи 
аибашьрахь иҟаз сашьа еиҵбы Мата ида	кроме моего младшего брата Маты, который был  на войне 
аҭаацәа зегьы аҩны ҳаиқәшәаны ҳаҟан	вся семья была дома
Уи аурысцәа дырҿагыланы рабашьра даҿын	Он воевал  с русскими
 иаҳмаҳацызт.	Мы не слышали. 
аҩны 	Дом
Ашьыжь	Утро
иԥсахит	Поменял 
ахьаа	Боль
Саб Ҳамырза хымш раԥхьа иарӷьа напы ахы ақәшәан	Три дня назад в правую руку моего отца Хамирзы попала пуля 
аҩны иааин	Пришли домой 
Сани саҳәшьцәа аҩыџьеи агәылара ҩнарҭак аҿы	Моя мать и обе мои сестры в соседнем доме 
аҳабла ҳәсақәа	женщины  поселка
иацоуп ҳаныхынҳә	Мы вернулись вчера 
уажәы	Сейчас 
аизарахьынтәи	С собрания 
Кьарантыхә сицны	Вместе с Керантухом 
Ӡнын	Была зима 
Амш шьыбжьышьҭахьрахь инеихьан	день уже клонился к вечеру
еимагыланы илеиуаз асы аахкәеит	снег, густо падавший, сейчас перестал идти
игәыжь лаҟә дақәтәаны санду лааӡамҭа	Сидя на своем низкорослом муле воспитанник моей бабушки
Алоу-иԥа Шьардын.	Шардын сын Алоу.
