амениу апанель ашәшьыреи амениу ахәҭақәеи рыбжьара ақәыԥшылара	пространство между тенью панели меню и элементами меню
амениу аҭаҵахьы даҽа мҩак алхтәуп	использовать иной путь к содержимому меню
амениу ахәҭа абираҟ амаума	имеет ли элемент меню флажок
амениу ахәҭа арадио- ахәҭаны иҟалоума	будет ли элемент меню радио- элементом
амениу ацәаҳәа аԥхьага арыд	клавиша вызова строки меню
амениу ацәаҳәа аԥхьара иазку арыд	клавиша предназначенная для вызова строки меню
амениу ацәаҳәа иаакәыршаны ирнаау астиль	стиль скоса вокруг строки меню
амениуеиҵа ааиаанӡа аанкылара	задержка перед появлением подменю
амениуеиҵа ҵәаххаанӡа аанкылара	задержка перед сокрытием подменю
амениҩ ацәаҳәа арбатәуа ма иҵәахтәуп	показать или скрыть строку меню
аминиатиурақәа раарԥшра:	показывать миниатюры:
амодель, изылшар ҟало апараметрқәа иалшәо ахьӡынҵа згәылоу	модель, содержащая возможные параметры выпадающего списка
амчыбжь аномерқәа арбалатәуп	показывать номера недель
амчыбжьқәа рномерқәа амзар аҿы иарбалатәуп	показывать номера недель в календаре
амшқәа рыхьыӡ арбалатәуп	показывать имена дней
амыругақәа апанель аҟны адыргаҷқәа рышәагаа аҵакы	значение размера значков в панели инструментов
амыругақәа иацрырхуа апонельқәа	отцепляемые панели инструментов
амыругақәа ихадоу рпанель	основная панель инструментов
амыругақәа рпанель астиль	стиль панели инструментов
амыругақәа рпанель уажәзтәи аԥенџьыр аҟны иарбатәуп ма иԥхьактәуп	показать или скрыть панель инструментов в текущем окне
анагӡаразы адҵа аԥшаара залмыршахеит 	не удаётся найти команду для выполнения
анапхгара апульт аган, аангыларҭа акәаԥ ала еиҟаратәу апульт аусура аанкыларазы.	сторона пульта управления, выровненная по точке парковки для парковки пульта управления.
анапхгара ахәҭа активра азнаеит ишыҟоу еиԥш	активизирует элемент управления по умолчанию
анапхгара ахәҭа афокус аиуратә иҟоума	является ли элемент управления получающим фокус
анапхгара ахәҭа аҩныҵҟа аҭагалара афокус аиндикатор асахьа ҭыхтәума	рисовать ли индикатор фокуса ввода внутри элементов управления
анапхгара ахәҭа ииаалоу аиҟаратәра	горизонтальное выравнивание элемента управления
анапхгара ахәҭа ҵҩанҵәыла аиҟаратәра	вертикальное выравнивание элемента управления
анапхгара зуа апытҟәыр ақәықшара	щелчок по управляющей кнопке
анаскьагага ацәаҳәа аҭбаара	ширина полосы прокрутки
анаскьагага ацәаҳәа аҭбаара ма амасштаб арбага	ширина полосы прокрутки или указателя масштаба
анаскьагага иактивны асахьа ҭыхтәуп аҳәынаԥ ала анахараан	рисовать прокрутку активной при переносе мышью
анахага апытҟәыр заҟароу	размер кнопки перемещения
анахага апытҟәыркәеи арбагеи ирыбжьаӡо	расстояние между кнопками перемещения и указателем
анахага апытҟәырқәа аура ҿацәк инаркны егьи аҿацәынӡа	длина кнопок перемещения от края до края
анахага апытҟәырқәа рыбжьара ибжьаӡо	расстояние между кнопками перемещения
анацҳақәа ржурнал арбатәуп	показать журнал сообщений
анаҩс шәызҭааз адрес ахь ииастәуп	перейти к следующему посещенному адресу
анаҩстәи ҳазҭааз аҭыԥаанкыларахь ахь иастәуп	перейти к следующему посещённому местоположению
анимациа аҭагаларазы агәынкылара иҟоу азхом	недостаточно памяти для загрузки анимации
анкьатәи аусуратә еишәа ахь азхьарԥш	ссылка на старый рабочий стол
анырра змам апытҟәыр аҭагылазаашьа	нечувствительное состояние кнопки
анырра змам аҭагылазаашьа	нечувствительное состояние
аобект апозициа апанель аҟны	позиция объекта на панели
аобиект апанель аҿы иаҭатәуп	закрепить объект на панели
аобиект апытҟәыр азы даҽа дыргаҷак ахархәара аҭатәуп	использовать другой значок для кнопки объекта
аобиектқәа рпанель аидентификаторқәа рыхьӡынҵа	список идентификаторов объектов панели
аоперациа лыԥхала изалгоума	может ли операция успешно завершиться
апалитра ахархуара амоума	используется ли палитра
апанель аидентификаторқәа рыхьӡынҵа	список идентификаторов панели
апанель аобиект ҳгәыҳҽанӡамкәа аус хнаркәшеит 	объект панели неожиданно завершил работу
апанель апплетқәа ридентификаторқәа рыхьӡынҵа	список идентификаторов апплетов панели
апанель аԥыхра ашьақәырӷәӷәара	подтверждать удаление панели
апанель аус аруп. апанель ҿыц аус арухаӡом.	панель уже запущена. новая панель запущена не будет.
апанель ахәҭақәа реиҿкааразы аиҟәшага	разделитель для организации элементов панели
апанель ахырхарҭаз абжьгара	указание на ориентацию панели
апанель аҽҵәахра аанкылара	задержка автоскрытия панели
апанель ашәагаа пиксельла	размер панели в пикселях
апанель зынӡаск аанкылара	полная блокировка панели
апанель, апплет змоу, иаркуп	панель, содержащая апплет, заблокирована
апараграф афон аԥштәы ахьыӡ	имя цвета фона параграфа
апараграф афон аԥштәы цәаҳәаҵас	цвет фона параграфа как строка
апараграф афон шьақәыргылоуп	фон параграфа установлен
апиксельқәа акәыԥшылараҿы абзацқәа рханы	пикселей в пространстве над абзацами
апплет уажәтәи аконфигурациа аҟынтәи иаԥыхтәума?	удалить апплет из текущей конфигурации?
апринтер азы акьыԥхь аилазаара	система печати для принтера
апринтер аҭагылазаашьа ашьклаԥшра	следить за состоянием принтера
апринтер аҿы аҳасабтәқәа рхыԥхьаӡара	число запланированных в принтере задач
апрограмма автор изин иазку адырраҭара	информация о авторском праве программы
апрограмма авторцәа рыхьӡынҵа	список авторов программы
апрограмма адокументациа авторцәа рыхьӡынҵа	список авторов документации программы
апрограмма алхтәуп иалкаау адокумет аартразы	выбрать программу для открытия выбранного элемента
апрограмма нагӡатәуп адҵатә цәаҳәа алагаларала	выполнить программу путём ввода командной строки
апрограмма сахьала аиқәыршәара иалахәыз рыхьӡынҵа	список участвовавших в художественном оформлении программы
апрограммақәа реиԥш афаил анагӡара ақәиҭтәра	позволять выполнение файла как программы
апроцесс амҩаԥгара шымҩаԥысуа анубааларатә иҟалоума атекст асахьа аҭаны	будет ли ход выполнения процесса отображаться в виде текста
апунктқәа рыҟны ашрифт ашәагаа	размер шрифта в пунктах
апшь атерминал аҟны иҟоуп	приложение в терминале
апыткәыри иаҿыгоу обиекти рҳәаа ахырҷара.	окаймление между границами кнопки и дочерним объектом.
апытҟәыр аиагаратә аҭагылазаашьа	состояние переключения кнопки
апытҟәыр аиҭагага ахәҭа ананубаало иҟазар	если отображена переключающая часть кнопки
апытҟәыр иагәҭасны ианыҟоу аԥхьатәи аанкылара аамҭа	время первоначальной задержки при нажатии кнопки
апытҟәыр иагәҭасны ианыҟоу, аиҭаҟаҵара аанкылара аамҭа	время задержки повтора, когда кнопка нажата
апытҟәыр иақәыӷәгӷәаны ианыҟоу аиҭага аҵакы арццакра	ускорение прокрутки значений при удерживании нажатой кнопки
апытҟәыраҿ авиджет- адырга атекст, апытҟур адырга амазар.	текст виджета- метки на кнопке, если кнопка содержит метку.
апытҟәырқәа алашара аҵарԥхалатәуп аҳәынаԥ анақәку	подсвечивать кнопки при наведении мыши
апытҟәырқәа еиҵаӡоу рргылара аконтеинер аҩныҵҟа 	минимальная высота кнопок внутри контейнера
апытҟәырқәа еиҵаӡоу рыҭбаара аконтеинер аҩныҵҟа 	минимальная ширина кнопок внутри контейнера
апытҟәырла аиҵаргыла ахы аԥсахразы анапхгара ахәҭа	элемент управления для замены заголовка столбца кнопкой
аԥенџьер ҿыц аҿы иаарттәуп	открыть в новом окне
аԥенџьыр аарԥштәуп, аусуратҿ еишәаҿы шәџьоуҳар мамзаргьы афон аԥштәы ашьақәыргылара шәақәиҭызтәуа 	показать окно, которое позволит вам установить ваш орнамент или цвет фона рабочего стола
аԥенџьыр агылара ишыҟоу еиԥш, ухы иауырхәоит раԥхьаӡа аԥенџьыр ианаарԥшхо	высота окна по умолчанию, используется при первоначальном отображении окна
аԥенџьыр адаԥа аркыга апытҟәыр амоума	имеет ли рамка окна кнопку закрытия
аԥенџьыр алагамҭатә апозициа	начальная позиция окна
аԥенџьыр аҭбаара ишыҟоу еиԥш, раԥхьаӡа аԥенџьыр аарԥшраан ахархәара аиуеит	ширина окна по умолчанию, используется при первоначальном отображении окна
аԥенџьыр ҿыцқәа рҿы аганахьтәи апанель арбалатәуп	показывать боковую панель в новых окнах
аԥенџьыр ҿыцқәа рҿы адрес аҭагалара цәаҳәа арбатәуп	показывать строку ввода адреса в новых окнах
аԥенџьыр ҿыцқәа рыҟны аганахьтәи апанель азы аҭбаара ишыҟоу еиԥш.	ширина по умолчанию для боковой панели в новых окнах.
аԥенџьыр ҿыцқәа рыҟны адыргаҷақәа ижәпаны ранҵара ахархәара рзутәуп	использовать плотное размещение значков в новых окнах
аԥенџьыр ҿыцқәа рыҟны амыругақәа рпанель арбалатәуп	показывать панель инструментов в новых окнах
аԥенџьыр ҿыцқәа рыҟны ацәаҳәа аҭагылазаашьа арбалатәуп	показывать строку состояния в новых окнах
аԥенџьырқәа ахаангьы еидыргәыԥлатәым	никогда не группировать окна
аԥенџьырқәа зегь реикәаԥсареи аусурҭатә еишәа арыцқьарази абраҟа шәақәыӷәӷәа	щёлкните здесь для сворачивания всех окон и расчистки рабочего стола
аԥенџьырқәа реиҭашьақәыргылараан еиҭагалатәуп уажәтәи аусуратә еишәахьы 	перемещать окна на текущее рабочее место при восстановлении
аԥенџьырқәа рменеджер аҿы апенџьыр адаԥа асахь анубаалома	отрисовывается ли рамка окна менеджером окон
аԥенџьырқәа рыбжьара анавигациаз апплетқәа рфабрика	фабрика апплетов навигации между окнами
аԥенџьырқәа рыхьӡынҵа иминималу ашәагаа	минимальный размер списка окон
аԥенџьырқәа рыхьӡынҵақәа зегьы мениуҵас иунарбоит иагьулнаршоит дара- дара рыбжьара аиҭаҵра.	отображает список всех окон в виде меню и позволяет переключаться между ними.
аԥкаара аҩаӡара ишыҟоу еиԥш иарбалатәуп	показывать с уровнем детализации по умолчанию
аԥсшьара ахырԥара азин аҭатәуп	разрешить откладывание перерыва
аԥхьа иҟаз аиқәшәарақәа ҳаԥшаап	найти предыдущее совпадение
аԥхьаӡага ашкала аегьи аҵыхәахь иасуама аҵакыра аҳәаа анхартәаахалагь	будет ли счетчик переходить к другому концу шкалы при достижении предельных значений
аԥхьаӡага- апытҟәыр аҵакы зыхьчо, аҷыдақазшьа	свойство, хранящее значение кнопки- счётчика
аԥхьаӡага- апытҟәыр иаакәыршаны арнаара астиль	стиль скоса вокруг кнопки- счётчика
аԥхьатәи аплан шьақыргылоуп	передний план установлен
аԥшаага акритериақәа аԥыхтәуп	удалить критерий поиска
аԥшаара аиқәырхаразы акаталог алхтәуп	выбрать каталог для сохранения поиска
аԥшаара акритери ҿыц ацҵатәуп	добавить новый критерий поиска
аԥшаара еиԥш. еиқәырхатәуп	сохранить поиск как.
аԥшаара нагӡатәуп ма ирҿыцтәуп	выполнить или обновить поиск
аԥшааразы акаталог алхтәуп	выбрать каталог для поиска
аԥшааратә критери аԥшаага панель азы	критерий поиска для поисковой панели
аԥшәма иԥсахра аҟәыхтәума?	отменить смену владельца?
аԥштәқәа рыхсаала аилазаара ахәҭа азы агәынкылара ашара замуит	не удалось распределить память для элементов карты цветов
аԥштәы алхраз аидиалог ахы	заголовок диалога выбора цвета
аԥштәы ашьақәыргылара ауам.	цвет не может быть установлен.
аԥштәы еиқәырхатәуп абра	сохранить цвет здесь
аԥшь алхтәуп иара ахәәаа ахәаԥшразы.	выбрать приложение для просмотра его описания.
аԥшьқәа иҷыдоу алшарақәа ахархәара азырурома	следует ли приложениям использовать специальные возможности
аԥшьқәа рԥенџьыркәа зегь еикәаԥсаны аусурҭа еишәа арбатәуп 	свернуть все окна приложений и показать рабочий стол
аԥшьы аҟны даҽа шрифтк ахархәара азутәума	использовать ли другой шрифт в приложениях
аԥшьы аус арураан агха ҟалеит.	произошла ошибка при запуске приложения.
аԥшьы иацхраауа авиджет афаил ақәыԥшыӷақәа рарбаразы.	поддерживаемый приложением виджет для отображения образцов файлов.
аԥшьы иацхраауа авиджет ихарҭәаау аопциақәа рзы.	поддерживаемый приложением виджет для дополнительных опций.
аԥшьы ишиашоу авиджет аҟны асахьа аннаҵома	будет ли приложение рисовать напрямую в виджете
арадио- елемент еиԥш асахьаҭыхра	рисовать как радио- элемент
арадио- пытҟәыр ма апытҟәыр- бираҟ аиндикатор акәша- мыкуша ақәыԥшылара	пространство вокруг индикатора кнопки- флажка или радио- кнопки
арадио- пытҟәыр, агәыԥахь ари апытҟәыр зҵазкуа	радио- кнопка, к группе которой принадлежит данная кнопка
араҟа адҵатә цәаҳәа ҭагалатәуп. 	ввести здесь командную строку.
арастр акәаԥқәа рхыԥхьаӡара, ахырхага ииагахаанӡа иҟазаарц ахьалшо	число точек растра, на которое может сместиться курсор до перетаскивания
арастрт ацәахәа аиҭагагеи аԥенџьыр еиҭагагеи ирыбжьаӡо акәаԥқәа рхыԥьхьаӡара	количество точек растра между полосами прокрутки и прокручиваемым окном
арбага аҭагылазаашьа ашьақәыргылара	определять положение указателя
арбага ахәҭақәа гәыԥла аиҭныԥсахлара ауеит	элементы просмотра можно перегруппировывать
арбага ашьҭахь иашьҭоума алкаара	следует ли выделение за указателем
арӷьарахь ацәаҳәа аҭагылазаашьа аарԥшра ақәнагоума	следует ли отображать строку состояния справа
арӷьарахьтәи ирҭбаау агантәи апанель	правая расширенная краевая панель
арӷьеи армеи апытҟәырқәа рҭыԥқәа ԥсахтәуп арма напы аҵаҟа иҟоу аҳәынаԥ азы	менять местами правую и левую кнопки для мышей под левую руку
ардырра апанель ахырхарҭа	ориентация панели уведомлений
арегисирахь еиҳа иацәанырраны	чувствительный к регистру
аредакциалшара шьақәыргылоуп	редактируемость установлена
арелиефтә ҳәаақәаа астиль	стиль рельефа границы
ари адрес аарԥшраан алаԥшхаратә компонент ахьӡынҵеиԥш иаарԥштәуп.	использовать просмотр в виде списка при отображении этого адресе.
ари адрес аарԥшраан идырым аҩныҵҟатәи агха ҟалеит.	произошла неизвестная внутренняя ошибка при отображении этого адреса.
ари адрес аарԥшразы аусурҭа аишәа алаԥшхгара архәара аҭатәуп.	использовать просмотр в виде рабочего стола для отображения этого адреса.
ари адрес иадҳәаланы, аҟаҵазаара ишыҟоу еиԥш аус арураан агха ҟалеит.	произошла ошибка при запуске действия по умолчанию, связанной с этим адресом.
ари адрес иадҳәалоу, ишыҟаз еиԥш аҟаҵазаара ыҟам.	отсутствует действие по умолчанию, связанная с этим адресом.
ари аелемент ахьӡ ԥсахра ҟалом.	этот элемент не может быть переименован.
ари азхьарԥш хархәашьа амам, избанзар ахықәкы амам.	эта ссылка не может быть использована, поскольку она не имеет цели.
ари акаҵкәыр аиагара ҟалом.	вы не можете переместить эту корзину.
ари акомпиутер аҿыхтәума?	выключить этот компьютер?
ари анапхгара ахәҭа агылара ашьақәыргылараз адҵаалара аԥсахра ма - 1,ихалагаратәиу ашьҭаҵаа ахархәара ақәшәар	изменение запроса на установку высоты этого элемента управления или - 1, если нужно использовать исходный запрос
ари анимациа ахкы аднакылом	данный тип анимации не поддерживается
ари апытҟәыр иалнаршоит аԥенџьырқәа зегьы рыҵәахреи аусуратә еишәа арыцқьареи	эта кнопка позволяет скрыть все окна и расчистить рабочий стол
ари аԥенџьыр аганахьтәи апонель аԥшра ԥсахтәуп	изменить видимость боковой панели этого окна
ари аԥенџьыр адрес ацәаҳәа аԥшра ԥсахтәуп	изменить видимость строки адреса этого окна
ари аԥенџьыр азы адыргаҷа	значок для этого окна
ари аԥенџьыр атема аҟнытә адыргаҷа ахьыӡ	имя значка из темы для этого окна
ари аԥенџьыр аҭагылазаашьа ацәаҳәа аԥшра ԥсахтәуп	изменить видимость строки состояния этого окна
ари аԥенџьыр аҿы аелементқәа зегьы иаокаатәуп, иарбоу ашаблон иақәшәо	выделить в этом окне все элементы, соответствующие приведенному шаблону
ари аԥенџьыр ихадоу амыругақәа рпанель аԥшра ԥсахтәуп	изменить видимость основной панели инструментов этого окна
ари аԥхьа шәызҭааз адрес ахь ииастәуп	перейти к предыдущему посещенному адресу
ари аԥшьазы узыԥхьартә иҟоу ахьӡ	читаемое название для этого приложения
ари аԥшьы аҿы ахархәара змоу, аидентификатор ацәаҳәа	строка идентификатора, используемая этим приложением
ари асеанс азы абызшәа алшәх:	выберите язык для этого сеанса:
ари асеанс иалгатәуп, даҽа хархәаҩк ихьӡала анеиразы	завершить этот сеанс, чтобы войти под именем другого пользователя
ари асервер аҽамадатәуп	соединиться с этим сервером
ари асерверахь еснагьтәи аимадара аԥҵтәуп	создать постоянное соединение с этим сервером
ари асистематә сеанс ишыҟоу еиԥш	это системный сеанс по умолчанию
ари атег аашрифт ашәагаа масштабркраа ауама коефицентла	масштабирует ли этот тег размер шрифта на коэффициент
ари атег абзацқәа реиҟаратәраан анырра ҟанаҵома	влияет ли этот тег на выравнивание абзацев
ари атег аеллиптизациа арежим ианыруама	влияет ли этот тег на режим эллиптизации
ари атег анахара ианыруама	влияет ли этот тег на смещение
ари атег анырра ҟанаҵома ииагоу ацәаҳәақәа ирыбжьаӡо апиксельқәа рхыԥхьаӡара	влияет ли этот тег на количество пикселей между перенесенными строками
ари атег апараграф афон аԥштәы ианыруама	влияет ли этот тег на цвет фона параграфа
ари атег аԥхьатәи аплан аԥштәы азнауама	влияет ли этот тег на цвет переднего плана
ари атег аԥхьатәи аплан асахьа ианыруама	влияет ли этот тег на узор переднего плана
ари атег арӷьатәи аҭакыра ианыруама	влияет ли этот тег на правое поле
ари атег атабулиациа ианыруама	влияет ли этот тег на табуляцию
ари атег атекст арбара ианыруама	влияет ли этот тег на видимость текста
ари атег атекст аредакциаҟаҵара анырра азнауама	влияет ли этот тег на редактируемость текста
ари атег аҭыхратә бызшәа атекст ианыруама	влияет ли этот тег на язык отрисовки текста
ари атег афон агылара ианыруама	влияет ли этот тег на высоту фона
ари атег афон аџьоуҳарра анырра анаҭома	влияет ли этот тег на узор фона
ари атег ахьаҵ анырра анаҭома	влияет ли этот тег на отступ
ари атег ацәаҳәақәа риагара арежим ианыруама	влияет ли этот тег на режим переноса строк
ари атег ацәаҳәақәа рхыхь апиксельқәа рхыԥхьаӡара анырра анаҭома	влияет ли этот тег на количество пикселей над строками
ари атег аҵәаӷәара ианыруама	влияет ли этот тег на перечёркивание
ари атег ашрифт авариант ианыруама	влияет ли этот тэг на вариант шрифта
ари атег ашрифт араӷара ианыруома	влияет ли этот тэг на разрядку шрифта
ари атег ашрифт астиль ианыруама	влияет ли этот тэг на стиль шрифта
ари атег ашрифт ашәагаа ианыруама	влияет ли этот тэг на размер шрифта
ари атег ашрифт ылгара ианыруама	влияет ли этот тэг на насыщенность шрифта
ари атег ашрифтқәа рҭаацәара анырра азнауама	влияет ли этот тэг на семейство шрифта
ари атекст азы ахархәаҩ итабулиаторқәа	пользовательские табуляторы для этого текста
ари атекстзы аҵшьра астиль	стиль подчеркивания для этого текста
ари аҭаӡ азы афон аҳасабала ахархәара азутәуп	использовать как фон для этой папки
ари аҭаӡ акаҵкәырахь еиҭагатәуп	переместить эту папку в корзину
ари аҭаӡ аҭаацәаратә ҭаӡқәа арктәуп	закрыть родительские папки этой папки
ари аҭаӡ ахҳәааҟаҵагаҿ фаил аԥенџьыраҿ иаарттәуп	открыть эту папку в окне обозревателя файлов
ари аҭаӡаҿ иҭацәу аҭаӡ ҿыц аԥҵатәуп	создать новую пустую папку в этой папке
ари аҭаӡаҿ иҭацәу афаил ҿыц аԥҵатәуп	создать новый пустой файл внутри этой папки
ари аус азыруа апытҟәыр апанель ахь иацҵатәума	добавить эту кнопку запуска на панель
ари аус азыруа апытҟәыр аусуратә еишәахьы иацҵатәума	добавить эту кнопку запуска на рабочий стол
ари афаил алаԥшхгаразы даҽа ҟаҵарак ыҟам. амала ари афаил шәкомпиутер ахь акопи азыҟашәҵар, аартра шәылшоит.	нет других приложений для просмотра этого файла. если вы скопируете этот файл на ваш компьютер, вы сможете открыть его.
ари ахәаԥшыга апрограмма адрес аннарԥшӡом.	адрес не может быть отображен этой программой просмотра.
ари ахьӡ шьақәыргылазар ҟалоит, адыргаҷа ахьӡ аҩнытә каталог аусуратә еишәаҿы ишәыԥсахыр шәҭахызар.	это имя может быть установлено, если вы хотите переименовать значок домашнего каталога на рабочем столе.
ари ахьӡ шьақәыргылазар ҟалоит, акаҵкәыр адыргаҷа ахьӡ аусуратә еишәаҿы ишәыԥсахыр шәҭахызар.	это имя может быть установлено, если вы хотите переименовать значок корзины на рабочем столе.
ари ацаԥха адҵа шьақәнаргылоит, аԥсыз асахьа иақәкны ақәықшараан.	этот ключ определяет команду, выполняемую при щелчке на рыбке.
ари ацаԥха ишьақәнаргылоит апрограмма, аамҭа арбаразы аусура иалаго.	этот ключ определяет программу, которая запускается для установки времени.
ари ацаԥха шьақәыргылазар, аиҭагага аусуратә еишәақәа зегьы унарбалоит, уажәтәи мацара акәымкәа.	если этот ключ установлен, переключатель будет показывать все рабочие места, а не только текущее.
ари ацаԥха шьақәыргылазар, анимациа ҵәҩанҵәылатәи апанельқәа рҿы иаарҳәны иубарҭахоит.	если этот ключ установлен, на вертикальных панелях анимация будет отображаться в повёрнутом виде.
ари ацаԥха шьақәыргылазар, апанель аекран аркра азин анаҭрм. иашьашәалоу амениу апункт ахь унеиртә иҟалом.	если этот ключ установлен, панель не будет позволять блокировать экран. соответствующий пункт меню будет недоступен.
ари ацаԥха шьақәыргылазар, апанель азин анаҭом аԥшь мчыла аркра. иашьашәалоу апытҟәыр ахь анеира ҟалом.	если этот ключ установлен, панель не будет позволять принудительно завершать приложение. соответствующая кнопка будет недоступна.
ари ацаԥха шьақәыргылазар, апанель азин унаҭом асеанс алгара. иашьашәалоу амениу апункт ахь унеиртә иҟалом.	если этот ключ установлен, панель не будет позволять завершать сеанс. соответствующий пункт меню будет недоступен.
ари ацаԥха шьақәыргылазар, апанель аобиектқәа рзы иаарԥшхалоит ихыло аҵаҳәарақәа. 	если этот ключ установлен, для объектов панели отображаются всплывающие подсказки.
ари ацаԥха шьақәыргылазар, апанель аԥыхраан адҵа ашьақҿырӷәӷәаразы ишәыдҵаалоит.	если этот ключ установлен, при попытке удаления панели будет запрашиваться подтверждение.
ари ацаԥха шьақәыргылазар, арбага асааҭ апплет ианақәку арыцхә аныԥшуеит.	если этот ключ установлен, при наведении указателя на апплет часов отображается дата.
ари ацаԥха шьақәыргылазар, аусуратә еишәаҿы иааԥшхалоит адыргаҷақәа.	если этот ключ установлен, на рабочем столе будут отображаться значки.
ари ацаԥха шьақәыргылазар, аусуратә еишәаҿы иаарԥшхоит адыргаҷақәа,иаԥшьу атомқәа рахь иазхьаԥшуа.	если этот ключ установлен, на рабочий стол будут помещаться значки, ссылающиеся на подсоединённые тома.
ари ацаԥха шьақәыргылазар, аусуруга пытҟәыр алашара аҵарԥхалоит арбага анақәку.	если этот ключ установлен, кнопка запуска подсвечивается при наведении на неё указателя.
ари ацаԥха шьақәыргылазар, аҵаҩымҭақәа анҵахоит адыргаҷақәа аганахь ала,хьыхьала акәымкәа.	если этот ключ установлен, подписи будут размещены сбоку от значков, а не под ними.
ари ацаԥха шьақәыргылазар, ишыҟоу еиԥш аԥенџьыр ҿыцқәа ахархәара рзухоитижәпоу адыргаҷақәа ранҵара.	если этот ключ установлен, по умолчанию новые окна будут использовать плотное размещение значков.
ари ацаԥха шьақәыргылазар, усҟан аәҿынаԥ апанель ианақәкым апанель иаразнак аекран акәакьахь аҽаҵәахуеит. аҳәынаԥ арбага ари акәакь ахь ианиаслакь апанель аатуеит.	если этот ключ установлен, то при покидании указателем мыши пространства над панелью панель автоматически скрывается в угол экрана. перемещение указателя мыши в этот угол вызовет раскрытие этой панели.
ари ацаԥха шьақәыргылазар, усҟан афонтә ҭыхымҭа иааҳәны иҟалоит, апанель ҵәҩанҵәыла ирхиазар.	если этот ключ установлен, то фоновое изображение будет повёрнуто, если панель ориентирована вертикально.
ари ацаԥха шьақәыргылазар, ҿыц иаԥҵахо аԥенџьырқәа иубарҭахоит апанель амыругақәа.	если этот ключ установлен, вновь создаваемые окна будут иметь видимую панель инструментов.
ари ацаԥха шьақәыргылазар, ҿыц иаԥҵахо аԥенџьырқәа рҿы иубарҭахоит аганахьтәи апанель.	если этот ключ установлен, вновь создаваемые окна будут иметь видимую боковую панель.
ари ацаԥха шьақәыргылазар, ҿыц иаԥҵахо аԥенџьырқәа рҿы иубарҭахоит ацәаҳәа аҭагылазаашьа.	если этот ключ установлен, вновь создаваемые окна будут иметь видимую строку состояния.
ари ацаԥха шьақәыргылазар, ҿыц иаԥҵахо аԥенџьырқәа рҿы иубарҭахоит ацәаҳәақәа адрес аҭагалара.	если этот ключ установлен, вновь создаваемые окна будут иметь видимую строку ввода адреса.
ариа афаилтә еилазаара аҿаԥшьра аднакылом	эта файловая система не поддерживает подсоединение
армала, арӷьала ма агәҭаныла аиҟаратәра	выравнивание влево, вправо или по центру
армаратәи агәҭантәи апанель	левая центрированная панель
армаратәи ирҭбаау агантәи апанель	левая расширенная краевая панель
армарахьтәи мамзаргьы хыхьтәи аԥштәы аградиент аԥшшәы аҭыхраан, мамзаргьы инеиԥынкылан.	левый или верхний цвета при отрисовки градиента, или сплошной цвет.
арнаара астиль аҭаҵа иаакәыршаны	стиль скоса вокруг содержимого
арҭ рҟынтәи ҟазшьақәак аркуп	некоторые из этих свойств заблокированы
арҭбага- ахыц иаакәыршаны абжьаӡара	интервал вокруг стрелки- расширителя
архив аҷыдаҟазшьақәа арбатәуп	показать свойства архива
арыӷьарахь ала ахьаҵ аҭбаара пиксельла	ширина отступа справа в пикселях
арыдқәа ркомбинациа уԥсахыр ауеит	можно изменять комбинации клавиш
арыдыркыратә быкь бжьы афаил ахьӡ	имя файла клавиатурного гудка
арыдыркыратә мениу арццакыга	клавиатурный ускоритель меню
ас еиԥш иҟоу акадрқәа реишьҭагыла анимациаҿы ииашам	данная последовательность кадров в анимации неверна
асааҭ апплет аԥҵаразы афабрика.	фабрика для создания апплетов часов.
асааҭ апплет аҿы арыцхә арбалатәуп	показывать дату в апплете часов
асааҭ ашьақәыргылара апрограмма	программа установки часов
асахь аҭбаара ноль иаҟароуп	изображение имеет нулевую ширину
асахьа абуфер аҿы аиқҿырхаразы иҟоу агәынкылара азхом	недостаточно памяти для сохранения изображения в буфер
